symbol,instrument_key,latest_date,latest_close,latest_bb_width,10_percentile_threshold
FCSSOFT,NSE_EQ|INE512B01022,2025-06-20T00:00:00.000000,2.53,0.09991584567780293,0.09483338445673968
VISAKAIND,NSE_EQ|INE392A01021,2025-06-20T00:00:00.000000,80.74,0.10025444736527728,0.1196506511186879
LIBAS,NSE_EQ|INE908V01012,2025-06-20T00:00:00.000000,13.35,0.10033255686748098,0.13220417176507904
QUESS,NSE_EQ|INE615P01015,2025-06-20T00:00:00.000000,298.45,0.10033745009649599,0.1044462130316625
TEXINFRA,NSE_EQ|INE435C01024,2025-06-20T00:00:00.000000,100.35,0.10040244440195831,0.10239371609698006
BEPL,NSE_EQ|INE922A01025,2025-06-20T00:00:00.000000,110.54,0.10045988440400277,0.10045988440400277
AGRITECH,NSE_EQ|INE449G01018,2025-06-20T00:00:00.000000,152.72,0.10059902746189779,0.10059902746189779
SAKSOFT,NSE_EQ|INE667G01023,2025-06-20T00:00:00.000000,190.93,0.10067909785371716,0.12995894191417545
SURAJLTD,NSE_EQ|INE713C01016,2025-06-20T00:00:00.000000,377.6,0.10073256354621511,0.12152964329649948
PFC,NSE_EQ|INE134E01011,2025-06-20T00:00:00.000000,409.05,0.10074426987157037,0.08265512113406816
LAMBODHARA,NSE_EQ|INE112F01022,2025-06-20T00:00:00.000000,134.35,0.10078191045121451,0.10078191045121451
HONDAPOWER,NSE_EQ|INE634A01018,2025-06-20T00:00:00.000000,2747.6,0.10094979710605924,0.12799938148501852
EMMBI,NSE_EQ|INE753K01015,2025-06-20T00:00:00.000000,110.25,0.10097381775048117,0.15956140958561388
NEOGEN,NSE_EQ|INE136S01016,2025-06-20T00:00:00.000000,1595.4,0.1012298075905432,0.12593399597550112
SIL,NSE_EQ|INE173A01025,2025-06-20T00:00:00.000000,19.25,0.10129319025686799,0.10599990266673621
20MICRONS,NSE_EQ|INE144J01027,2025-06-20T00:00:00.000000,224.0,0.10139357758919827,0.12725347758173983
MOTHERSON,NSE_EQ|INE775A01035,2025-06-20T00:00:00.000000,150.2,0.10144949772925167,0.11693995019704631
ARVSMART,NSE_EQ|INE034S01021,2025-06-20T00:00:00.000000,664.85,0.10150010413548435,0.10150010413548435
PRITIKAUTO,NSE_EQ|INE583R01029,2025-06-20T00:00:00.000000,17.54,0.10164593183268243,0.13043907488606024
HMVL,NSE_EQ|INE871K01015,2025-06-20T00:00:00.000000,84.91,0.10168778232935786,0.11328111772251281
VTL,NSE_EQ|INE825A01020,2025-06-20T00:00:00.000000,457.95,0.10201255042784561,0.09352144984700318
PCBL,NSE_EQ|INE602A01031,2025-06-20T00:00:00.000000,390.95,0.10217584582270207,0.11226899543620716
PPLPHARMA,NSE_EQ|INE0DK501011,2025-06-20T00:00:00.000000,195.1,0.10245478573066524,0.07857156932797815
CENTEXT,NSE_EQ|INE281A01026,2025-06-20T00:00:00.000000,20.09,0.1025035759205369,0.12020215258780727
GREENPANEL,NSE_EQ|INE08ZM01014,2025-06-20T00:00:00.000000,264.15,0.10268389328294236,0.11738464632491717
ANUP,NSE_EQ|INE294Z01018,2025-06-20T00:00:00.000000,2589.6,0.10281366376737727,0.13051970213546862
CORDSCABLE,NSE_EQ|INE792I01017,2025-06-20T00:00:00.000000,194.37,0.10293106700108831,0.1260813537767405
MAXIND,NSE_EQ|INE0CG601016,2025-06-20T00:00:00.000000,185.42,0.10303441962901876,0.09946477402314588
NIACL,NSE_EQ|INE470Y01017,2025-06-20T00:00:00.000000,185.3,0.10304268353746562,0.11931453945957618
STANLEY,NSE_EQ|INE01A001028,2025-06-20T00:00:00.000000,347.4,0.1030488008594598,0.11137745727981502
TOTAL,NSE_EQ|INE336X01012,2025-06-20T00:00:00.000000,81.79,0.10309692066410733,0.11297730177904232
GHCL,NSE_EQ|INE539A01019,2025-06-20T00:00:00.000000,572.0,0.1032680580775871,0.08624224881456359
GUFICBIO,NSE_EQ|INE742B01025,2025-06-20T00:00:00.000000,355.75,0.10349482846011275,0.09793836059469388
ASTRAMICRO,NSE_EQ|INE386C01029,2025-06-20T00:00:00.000000,1108.0,0.10354322264811787,0.11447000632703681
LUXIND,NSE_EQ|INE150G01020,2025-06-20T00:00:00.000000,1414.7,0.10365673976691657,0.1142495587030749
ISGEC,NSE_EQ|INE858B01029,2025-06-20T00:00:00.000000,1199.5,0.10393106218237126,0.11958064747329247
SNOWMAN,NSE_EQ|INE734N01019,2025-06-20T00:00:00.000000,59.04,0.10397362269395687,0.1491471118503238
HEMIPROP,NSE_EQ|INE0AJG01018,2025-06-20T00:00:00.000000,133.98,0.10408163626343192,0.10094184987283165
DRCSYSTEMS,NSE_EQ|INE03RS01027,2025-06-20T00:00:00.000000,19.45,0.10413916309153987,0.16511064652376112
ORIENTPPR,NSE_EQ|INE592A01026,2025-06-20T00:00:00.000000,27.45,0.10456073546760537,0.13208151569330864
TRF,NSE_EQ|INE391D01019,2025-06-20T00:00:00.000000,374.7,0.10461356729167329,0.10461356729167329
NECCLTD,NSE_EQ|INE553C01016,2025-06-20T00:00:00.000000,23.62,0.10462342479978971,0.10183850642667422
NCC,NSE_EQ|INE868B01028,2025-06-20T00:00:00.000000,221.3,0.10463253696213021,0.09455983734546279
SUNDROP,NSE_EQ|INE209A01019,2025-06-20T00:00:00.000000,828.85,0.10470436445892148,0.07761390949716816
BIRLACORPN,NSE_EQ|INE340A01012,2025-06-20T00:00:00.000000,1266.0,0.1047573323731681,0.06486781644384568
RENUKA,NSE_EQ|INE087H01022,2025-06-20T00:00:00.000000,31.41,0.10484438442863521,0.11467966996865558
BRNL,NSE_EQ|INE727S01012,2025-06-20T00:00:00.000000,21.49,0.10533625157146426,0.11679412025944
PEARLPOLY,NSE_EQ|INE844A01013,2025-06-20T00:00:00.000000,28.89,0.10548300231071939,0.14467473191577696
CELLO,NSE_EQ|INE0LMW01024,2025-06-20T00:00:00.000000,571.25,0.10548418163932737,0.08744452200456782
BIKAJI,NSE_EQ|INE00E101023,2025-06-20T00:00:00.000000,707.85,0.10553772511566131,0.10171779621429626
ADANIENSOL,NSE_EQ|INE931S01010,2025-06-20T00:00:00.000000,828.1,0.10556330007473316,0.09514812998015938
VADILALIND,NSE_EQ|INE694D01016,2025-06-20T00:00:00.000000,5536.5,0.1056470670082606,0.13201522897476967
REMSONSIND,NSE_EQ|INE474C01023,2025-06-20T00:00:00.000000,134.91,0.10596607537653017,0.14240180400082597
SUMMITSEC,NSE_EQ|INE519C01017,2025-06-20T00:00:00.000000,2018.1,0.10599976616158714,0.11362187449746126
JAYAGROGN,NSE_EQ|INE785A01026,2025-06-20T00:00:00.000000,244.1,0.10600985504145878,0.11742725874399995
CEWATER,NSE_EQ|INE037Z01029,2025-06-20T00:00:00.000000,553.85,0.10617518066851533,0.1297128753142271
HATHWAY,NSE_EQ|INE982F01036,2025-06-20T00:00:00.000000,14.86,0.1064229259038069,0.09507287053781881
TFCILTD,NSE_EQ|INE305A01015,2025-06-20T00:00:00.000000,233.19,0.10642836524704834,0.11882698217529875
IONEXCHANG,NSE_EQ|INE570A01022,2025-06-20T00:00:00.000000,511.6,0.10648811536012692,0.09707861795291033
SIGMA,NSE_EQ|INE0A0S01010,2025-06-20T00:00:00.000000,379.2,0.10657853741056231,0.13216431200107445
SMARTLINK,NSE_EQ|INE178C01020,2025-06-20T00:00:00.000000,151.0,0.10673030061096023,0.10957858863427296
MUTHOOTMF,NSE_EQ|INE046W01019,2025-06-20T00:00:00.000000,126.08,0.10681481564382786,0.09934999191194786
KRBL,NSE_EQ|INE001B01026,2025-06-20T00:00:00.000000,342.35,0.10689848839341151,0.09895170217515152
SALZERELEC,NSE_EQ|INE457F01013,2025-06-20T00:00:00.000000,885.8,0.10704912977369134,0.17744561528392172
TDPOWERSYS,NSE_EQ|INE419M01027,2025-06-20T00:00:00.000000,515.1,0.10708812097413076,0.14542093146434779
GIPCL,NSE_EQ|INE162A01010,2025-06-20T00:00:00.000000,193.32,0.1071023473782037,0.1085379221186021
HEG,NSE_EQ|INE545A01024,2025-06-20T00:00:00.000000,488.6,0.10717564200800139,0.11905011454873887
TREJHARA,NSE_EQ|INE00CA01015,2025-06-20T00:00:00.000000,229.14,0.10726401152767559,0.0918287815454371
HLEGLAS,NSE_EQ|INE461D01028,2025-06-20T00:00:00.000000,423.9,0.10741367377370574,0.11847506504342183
GANESHHOUC,NSE_EQ|INE460C01014,2025-06-20T00:00:00.000000,954.6,0.10760462778318218,0.1007687832708985
AAATECH,NSE_EQ|INE0D0U01013,2025-06-20T00:00:00.000000,84.38,0.10763081963414052,0.10908568480611942
AKSHARCHEM,NSE_EQ|INE542B01011,2025-06-20T00:00:00.000000,247.96,0.1076994334237605,0.1228342378204068
SHRIRAMFIN,NSE_EQ|INE721A01047,2025-06-20T00:00:00.000000,666.35,0.10771509346861229,0.10942649675265154
PTC,NSE_EQ|INE877F01012,2025-06-20T00:00:00.000000,169.69,0.10778401934348189,0.10710623501249911
NTPCGREEN,NSE_EQ|INE0ONG01011,2025-06-20T00:00:00.000000,110.26,0.10783819291404073,0.11400807110752069
JBMA,NSE_EQ|INE927D01051,2025-06-20T00:00:00.000000,653.45,0.1079281363829542,0.1079281363829542
CENTENKA,NSE_EQ|INE485A01015,2025-06-20T00:00:00.000000,496.15,0.10793576904910604,0.13291882455807535
INNOVACAP,NSE_EQ|INE0DUT01020,2025-06-20T00:00:00.000000,847.6,0.10795542919856815,0.10047674744818363
MOREPENLAB,NSE_EQ|INE083A01026,2025-06-20T00:00:00.000000,61.5,0.10814918449781445,0.14324547688047093
BANKBARODA,NSE_EQ|INE028A01039,2025-06-20T00:00:00.000000,234.15,0.10828817615308378,0.09387053011601039
INDOSTAR,NSE_EQ|INE896L01010,2025-06-20T00:00:00.000000,331.7,0.10829807355850625,0.1409091733795045
CYIENTDLM,NSE_EQ|INE055S01018,2025-06-20T00:00:00.000000,454.3,0.10838285902653651,0.09960433612534303
RVHL,NSE_EQ|INE09E501017,2025-06-20T00:00:00.000000,51.72,0.10839684775471278,0.1361964450573644
HYUNDAI,NSE_EQ|INE0V6F01027,2025-06-20T00:00:00.000000,2006.2,0.10841758410031177,0.09776150985946207
BAJAJHLDNG,NSE_EQ|INE118A01012,2025-06-20T00:00:00.000000,13614.0,0.10849461751398441,0.11172932417236767
NLCINDIA,NSE_EQ|INE589A01014,2025-06-20T00:00:00.000000,222.64,0.1085841923295114,0.09637414812696075
CONFIPET,NSE_EQ|INE552D01024,2025-06-20T00:00:00.000000,56.53,0.10867849707689237,0.13585820486630062
IRB,NSE_EQ|INE821I01022,2025-06-20T00:00:00.000000,48.63,0.10876036373807522,0.09307857856790848
RAJRATAN,NSE_EQ|INE451D01029,2025-06-20T00:00:00.000000,405.25,0.10911181699310764,0.11592547889194342
GSFC,NSE_EQ|INE026A01025,2025-06-20T00:00:00.000000,195.36,0.1091839434210668,0.10173347909786841
ASHAPURMIN,NSE_EQ|INE348A01023,2025-06-20T00:00:00.000000,411.85,0.1091849211519253,0.1655130235108203
GREAVESCOT,NSE_EQ|INE224A01026,2025-06-20T00:00:00.000000,195.15,0.10919826345146083,0.10919826345146083
KICL,NSE_EQ|INE029L01018,2025-06-20T00:00:00.000000,5035.5,0.10935779495083636,0.1570362311319668
KOTHARIPRO,NSE_EQ|INE823A01017,2025-06-20T00:00:00.000000,82.06,0.10957223446937298,0.12458855967709917
VISHNU,NSE_EQ|INE270I01022,2025-06-20T00:00:00.000000,543.95,0.10959379383822077,0.13707035150111277
RUBFILA,NSE_EQ|INE642C01025,2025-06-20T00:00:00.000000,75.05,0.10963040098823636,0.10767141048551726
SCPL,NSE_EQ|INE501Y01019,2025-06-20T00:00:00.000000,311.8,0.10986198095082564,0.08894990639413755
RPPL,NSE_EQ|INE760W01023,2025-06-20T00:00:00.000000,25.67,0.10993673775487059,0.1164422999589397
MCL,NSE_EQ|INE813V01022,2025-06-20T00:00:00.000000,56.12,0.1099515192287831,0.1099515192287831
