instrument_key,symbol,latest_date,latest_close,latest_bb_width,10_percentile_threshold,avg_bb_width_lookback,squeeze_ratio,volume_ratio,breakout_readiness,breakdown_readiness,percentile_rank
NSE_EQ|INF789F1AUW9,UTINEXT50,2025-06-20T00:00:00.000000,71.24,0.04566535573596479,0.06295753054212422,0.09759658971311778,0.46789909227562887,0.2726574407024636,0.32224649697636,0.67775350302364,3.488372093023256
NSE_EQ|INE922K01024,INDIASHLTR,2025-06-20T00:00:00.000000,882.05,0.045933761032369916,0.05257222259843254,0.12075050000529901,0.3804022428921964,0.47346880912507167,0.6708942088819515,0.3291057911180485,2.9069767441860463
NSE_EQ|INE043W01024,VIJAYA,2025-06-20T00:00:00.000000,930.25,0.04692506976392828,0.11407440047205349,0.21665638678974944,0.21658752118609792,0.18978646250827347,-0.05440873478247124,1.0544087347824713,0.0
NSE_EQ|INE117A01022,ABB,2025-06-20T00:00:00.000000,5968.5,0.04734412376408822,0.09878629595286632,0.15920327698589667,0.29738159075885284,0.47827717134304026,0.2942027637689363,0.7057972362310637,0.5813953488372093
NSE_EQ|INE710A01016,VSTIND,2025-06-20T00:00:00.000000,282.7,0.047457917252861685,0.06817546166298892,0.16437831107363213,0.2887115516815551,0.5723321425396539,0.3696284624832599,0.63037153751674,0.5813953488372093
NSE_EQ|INE059A01026,CIPLA,2025-06-20T00:00:00.000000,1499.7,0.048841050507548334,0.0488529188628489,0.07941713384652402,0.6149938702388218,0.9687303090870945,0.6025632770710644,0.3974367229289356,6.976744186046512
NSE_EQ|INE522F01014,COALINDIA,2025-06-20T00:00:00.000000,389.05,0.04957482241913436,0.06447514771492943,0.09408328550012171,0.526924864024548,0.6477568324630488,0.16300912161024148,0.8369908783897585,9.883720930232558
NSE_EQ|INE733E01010,NTPC,2025-06-20T00:00:00.000000,335.2,0.05008343339999577,0.06176060125914959,0.10844722234200928,0.46182310914380065,0.9358492838339469,0.531321455663108,0.46867854433689204,1.744186046511628
NSE_EQ|INE883F01010,AADHARHFC,2025-06-20T00:00:00.000000,437.5,0.050227637478378585,0.05752880555141049,0.11842892760285652,0.4241162906314039,0.7168020541256415,0.2507103375322408,0.7492896624677592,1.744186046511628
NSE_EQ|INE208C01025,AEGISLOG,2025-06-20T00:00:00.000000,787.45,0.050572702938820394,0.09823794781002383,0.20959070218450734,0.2412926833667465,0.9348923360174043,0.30328727873386974,0.6967127212661303,0.0
NSE_EQ|INE075I01017,HCG,2025-06-20T00:00:00.000000,535.25,0.05134564272088295,0.09331032032612457,0.14058467217521592,0.3652293093296043,0.5127619150639061,0.11724630385418351,0.8827536961458164,0.0
NSE_EQ|INE208A01029,ASHOKLEY,2025-06-20T00:00:00.000000,235.15,0.05184522661066191,0.07705360884134865,0.12698969031221882,0.40826327305149285,0.6459283334065199,0.32693566378551375,0.6730643362144862,4.069767441860465
NSE_EQ|INE791A01024,BLBLIMITED,2025-06-20T00:00:00.000000,15.11,0.05190930761540298,0.10011730072558345,0.20131846907009465,0.25784672342868503,1.1065509935019644,0.7400946416359014,0.25990535836409856,0.5813953488372093
NSE_EQ|INE062A01020,SBIN,2025-06-20T00:00:00.000000,796.15,0.05201644392053828,0.05656765706943442,0.09548692448792816,0.5447493905525715,0.6746824455949466,0.3458594678412709,0.654140532158729,5.813953488372093
NSE_EQ|INE242A01010,IOC,2025-06-20T00:00:00.000000,138.65,0.05210538733849102,0.04898701270831472,0.10290168858508034,0.5063608581642436,1.003676567400856,0.06288494932646628,0.9371150506735337,9.30232558139535
NSE_EQ|INE067A01029,CGPOWER,2025-06-20T00:00:00.000000,688.25,0.05220749417017767,0.10650875322441229,0.17041407935094213,0.3063566952274184,0.9779087354518212,0.5436539887804356,0.4563460112195644,4.069767441860465
NSE_EQ|INE925R01014,CMSINFO,2025-06-20T00:00:00.000000,478.05,0.052473440030255024,0.08283492464283794,0.13659500757325693,0.3841534252422302,0.6262907857956164,0.051091280422589626,0.9489087195774104,1.744186046511628
NSE_EQ|INF0R8F01059,MID150CASE,2025-06-20T00:00:00.000000,10.58,0.053265326359985134,0.06362961748047405,0.09589039090376394,0.5554813767882381,1.0099919875778858,0.417848005075483,0.5821519949245171,3.488372093023256
NSE_EQ|INF179KC1HT0,HDFCMID150,2025-06-20T00:00:00.000000,21.44,0.05330467360538154,0.06404282981653779,0.0953588060266459,0.5589905728316977,0.7201335844637491,0.42418232656889654,0.5758176734311035,2.9069767441860463
NSE_EQ|INE003A01024,SIEMENS,2025-06-20T00:00:00.000000,3214.2,0.053662008847419264,0.10294179152983865,0.31526887359061184,0.1702102977571498,0.9383733197488137,-0.004787152232260036,1.00478715223226,1.744186046511628
NSE_EQ|INE148O01028,DELHIVERY,2025-06-20T00:00:00.000000,357.85,0.05378606217794779,0.10601027151215085,0.19969773353036796,0.2693373691683314,0.44853103512140824,0.21554853926573958,0.7844514607342604,0.0
NSE_EQ|INF769K01HS7,MAHKTECH,2025-06-20T00:00:00.000000,21.82,0.053791766759882585,0.06969957094197284,0.17406649254964632,0.3090299917690384,0.5148188352699509,0.17397352237800667,0.8260264776219933,0.0
NSE_EQ|INE467B01029,TCS,2025-06-20T00:00:00.000000,3435.7,0.053815027314117886,0.05815304270797483,0.1045757332260652,0.5146033946306068,0.9298252814920535,0.4107300545198163,0.5892699454801837,0.5813953488372093
NSE_EQ|INE529I01021,KUANTUM,2025-06-20T00:00:00.000000,113.65,0.053837736406821476,0.10274325700669067,0.15848571559154412,0.33970087591726117,0.5406610267161135,0.3971189741971616,0.6028810258028384,0.0
NSE_EQ|INE138C01024,KANORICHEM,2025-06-20T00:00:00.000000,93.72,0.0542634586232409,0.0845352362369293,0.18416646009241666,0.2946435447367068,0.3888445797741245,0.23391859979835228,0.7660814002016477,1.744186046511628
NSE_EQ|INE918I01026,BAJAJFINSV,2025-06-20T00:00:00.000000,1986.2,0.05448469766823696,0.05530876807455729,0.10315882226104069,0.5281632387229553,0.6995791858789605,0.3373859125601832,0.6626140874398168,5.813953488372093
NSE_EQ|INE460H01021,STARCEMENT,2025-06-20T00:00:00.000000,211.34,0.054863564229827314,0.08122300039736674,0.12788941718760047,0.4289922140261862,0.2905941693210662,0.10660351195756265,0.8933964880424373,1.1627906976744187
NSE_EQ|INE578A01017,HEIDELBERG,2025-06-20T00:00:00.000000,196.16,0.05505896240876521,0.05864256564858585,0.09476846784273862,0.5809839882621248,0.767788682793753,0.4648379180541161,0.5351620819458839,4.069767441860465
NSE_EQ|INE424H01027,SUNTV,2025-06-20T00:00:00.000000,607.8,0.055098588177123514,0.07189476664303886,0.1242353504072069,0.4435016925257309,1.7291539089269712,-0.027240675656599836,1.0272406756566,5.813953488372093
NSE_EQ|INF666M01IO8,GROWWDEFNC,2025-06-20T00:00:00.000000,88.4,0.05561594010682304,0.1185941774896441,0.18215257249525382,0.3053261304243846,1.0741872793304272,0.553346601239166,0.446653398760834,0.0
NSE_EQ|INE112L01020,METROPOLIS,2025-06-20T00:00:00.000000,1724.2,0.05602641582535775,0.06849460012222584,0.12535602756900474,0.4469383476156891,0.9068801388593823,0.8450506980018663,0.15494930199813373,0.0
NSE_EQ|INE514Y01020,MOKSH,2025-06-20T00:00:00.000000,14.71,0.056060963888381755,0.11268831535309527,0.22108158249403767,0.25357591191429824,1.2617449452563319,0.3246965736835745,0.6753034263164255,0.0
NSE_EQ|INE813H01021,TORNTPOWER,2025-06-20T00:00:00.000000,1390.1,0.056363942052702884,0.08884966246009286,0.1638851910288417,0.3439233386424985,0.6651695815291636,0.2895751034698001,0.7104248965301999,4.651162790697675
NSE_EQ|INE398R01022,SYNGENE,2025-06-20T00:00:00.000000,631.2,0.05644494144452584,0.06142660854727049,0.14077033130460864,0.40097185906585914,0.5004377719213792,0.007461457281348269,0.9925385427186517,8.720930232558139
NSE_EQ|INE136B01020,CYIENT,2025-06-20T00:00:00.000000,1306.6,0.05652840077779011,0.10533336295916612,0.20492046568223876,0.2758553206952313,1.2249298195533977,0.14867044493199164,0.8513295550680083,1.744186046511628
NSE_EQ|INE481G01011,ULTRACEMCO,2025-06-20T00:00:00.000000,11458.0,0.056577571064891974,0.07042391151358647,0.11223905129525562,0.5040809808349077,1.0124612516188656,0.7213202230224014,0.2786797769775986,5.232558139534884
NSE_EQ|INE038A01020,HINDALCO,2025-06-20T00:00:00.000000,649.15,0.056581402449371154,0.0710994969425463,0.13750162208091218,0.41149625432110243,0.8823614029605691,0.5792405535326574,0.42075944646734265,1.1627906976744187
NSE_EQ|INF247L01DJ0,MODEFENCE,2025-06-20T00:00:00.000000,97.34,0.05739023075355871,0.11546267752840476,0.1827748608466339,0.3139941154255057,1.0615153456233002,0.6299365191955795,0.37006348080442053,0.0
NSE_EQ|INF247L01BK2,MOMOMENTUM,2025-06-20T00:00:00.000000,63.8,0.0574500289432048,0.06918898900865687,0.10737362737324908,0.5350478543813992,1.0443714251438077,0.755516904104285,0.24448309589571504,1.744186046511628
NSE_EQ|INE038F01029,TVTODAY,2025-06-20T00:00:00.000000,166.19,0.05745409457931462,0.07647641352337073,0.13287215829877053,0.43240130449394715,0.7428315015211774,0.1198834367777518,0.8801165632222482,0.5813953488372093
NSE_EQ|INE726V01018,PRICOLLTD,2025-06-20T00:00:00.000000,433.75,0.05751788016952048,0.09047098399046226,0.15936580475005563,0.36091732639715113,0.7828084296253387,0.19336085616195764,0.8066391438380424,2.3255813953488373
NSE_EQ|INE275B01026,HUHTAMAKI,2025-06-20T00:00:00.000000,213.19,0.057554671996227075,0.10150495680775537,0.17172103017642715,0.33516379407399943,1.2893601667067827,0.9700389504740892,0.029961049525910832,0.0
NSE_EQ|INE151A01013,TATACOMM,2025-06-20T00:00:00.000000,1654.5,0.05792624617701574,0.05539035375624613,0.12597032151745904,0.4598404249447547,0.5571400543178086,0.08567433708576573,0.9143256629142342,9.883720930232558
NSE_EQ|INE006I01046,ASTRAL,2025-06-20T00:00:00.000000,1558.5,0.05793228491869529,0.08413874501770545,0.14477422530857031,0.40015606918440766,1.2654413985021347,0.8792455945548945,0.12075440544510552,1.744186046511628
NSE_EQ|INE318A01026,PIDILITIND,2025-06-20T00:00:00.000000,2956.1,0.05806600679910651,0.05426758153112838,0.08868146920347952,0.6547704646826963,0.7250199733017425,0.038870895789628296,0.9611291042103717,14.534883720930234
NSE_EQ|INE299U01018,CROMPTON,2025-06-20T00:00:00.000000,344.6,0.05862830278515172,0.07969485920129497,0.12111988392448347,0.48405184091577924,0.4261005698350278,0.21144926929596874,0.7885507307040313,3.488372093023256
NSE_EQ|INF247L01023,MOM100,2025-06-20T00:00:00.000000,62.28,0.05862897470974399,0.06827650128767339,0.10083800707791206,0.5814174278994285,1.128523477855898,0.46842695885343405,0.531573041146566,2.9069767441860463
NSE_EQ|INF769K01LJ8,MIDSMALL,2025-06-20T00:00:00.000000,49.8,0.05900795255510651,0.07781708771612933,0.1164005928845183,0.5069385910572521,1.0613843537747338,0.3867617257989252,0.6132382742010748,4.069767441860465
NSE_EQ|INF209KB14K7,MOMENTUM,2025-06-20T00:00:00.000000,31.85,0.059307720340245854,0.06829949945952539,0.10553259942152649,0.5619848337417935,1.4097993975639638,0.7440929592552463,0.2559070407447537,6.976744186046512
NSE_EQ|INE326A01037,LUPIN,2025-06-20T00:00:00.000000,1948.0,0.05939197933700605,0.08043808206891562,0.12579656217387566,0.4721272053119752,0.7666738830124692,0.2621289580483921,0.7378710419516079,3.488372093023256
NSE_EQ|INE488D01021,AVTNPL,2025-06-20T00:00:00.000000,65.2,0.05944823381720134,0.06988744858690446,0.16117329005881745,0.3688466854247792,0.5236105948906201,0.4293490134973641,0.5706509865026359,2.3255813953488373
NSE_EQ|INE239A01024,NESTLEIND,2025-06-20T00:00:00.000000,2360.4,0.05944937121373799,0.048079344058912156,0.07060127173631357,0.8420439143897229,2.6510644824288003,0.22969385392178915,0.7703061460782108,38.95348837209303
NSE_EQ|INE500L01026,SHK,2025-06-20T00:00:00.000000,239.81,0.05949294486403981,0.1116055574229958,0.22962173732081592,0.2590910841377324,0.44817156449651085,0.3333434585068805,0.6666565414931195,0.0
NSE_EQ|INE457L01029,PGEL,2025-06-20T00:00:00.000000,739.4,0.06009252208937897,0.13843773819132998,0.2378645904793596,0.2526333237253883,0.5664270107559167,-0.06344311516261592,1.0634431151626158,1.744186046511628
NSE_EQ|INE217B01036,KAJARIACER,2025-06-20T00:00:00.000000,1022.4,0.060239004545765244,0.06538507358362247,0.15581426352641034,0.38660776736627067,0.3053907934530969,0.29089853664409704,0.709101463355903,5.232558139534884
NSE_EQ|INE386D01027,SBCL,2025-06-20T00:00:00.000000,487.05,0.06026499460526315,0.08132025409138298,0.18642428182643234,0.3232679456497626,0.432755520639533,0.36474968285448106,0.6352503171455189,4.651162790697675
NSE_EQ|INE021A01026,ASIANPAINT,2025-06-20T00:00:00.000000,2285.7,0.060753660859101936,0.0626121068872471,0.0803571395573914,0.7560455884036467,1.0424067172315672,0.6778273650558946,0.3221726349441054,6.395348837209303
NSE_EQ|INE475B01022,HIKAL,2025-06-20T00:00:00.000000,359.45,0.06078439226857647,0.12359541065383335,0.16218602396153983,0.3747819373325944,0.39137608130474966,-0.10624061762621202,1.106240617626212,0.0
NSE_EQ|INE0CG401037,MUKKA,2025-06-20T00:00:00.000000,30.06,0.06095517621894604,0.057149385462440236,0.10799482231924556,0.5644268392678612,0.4766559229842225,0.04628172447903324,0.9537182755209668,10.465116279069768
NSE_EQ|INE752E01010,POWERGRID,2025-06-20T00:00:00.000000,293.1,0.06098544659288146,0.06979638893684702,0.11795695189902955,0.5170144329016287,1.1531348909658827,0.559798252837337,0.440201747162663,4.069767441860465
NSE_EQ|INE128X01021,ACI,2025-06-20T00:00:00.000000,633.05,0.06116882419765384,0.08639074081772506,0.2148462871787297,0.28470971037431875,0.4272820811884963,0.5829930190356477,0.4170069809643523,1.744186046511628
NSE_EQ|INE196A01026,MARICO,2025-06-20T00:00:00.000000,693.3,0.06136537518938755,0.05636889243551501,0.09410742206308982,0.6520779535141029,0.7568718729567715,0.30131065922016353,0.6986893407798365,23.25581395348837
NSE_EQ|INE715B01021,ANDHRSUGAR,2025-06-20T00:00:00.000000,74.55,0.06156812791524301,0.080925177099254,0.1446156469862594,0.42573628233390876,0.6499544255282933,0.19850632311937594,0.801493676880624,3.488372093023256
NSE_EQ|INF179KC1HV6,HDFCMOMENT,2025-06-20T00:00:00.000000,31.68,0.06169742667790441,0.06860885910666592,0.10738245562373792,0.5745577927002221,0.4873853098587758,0.7361793369751548,0.2638206630248452,6.395348837209303
NSE_EQ|INE039O01029,JASH,2025-06-20T00:00:00.000000,541.05,0.061755951586607856,0.0911270288188457,0.16059254864473296,0.38455054177654274,0.33996780524618525,0.06800244968420839,0.9319975503157916,1.1627906976744187
NSE_EQ|INE01FR01028,STYLEBAAZA,2025-06-20T00:00:00.000000,255.95,0.06180168393108638,0.16414574443936178,0.2978350894653946,0.2075030314326583,0.37342096583981,0.2697316917153008,0.7302683082846992,0.5813953488372093
NSE_EQ|INE455K01017,POLYCAB,2025-06-20T00:00:00.000000,6000.5,0.06203086469681912,0.06316301994040674,0.16662902556319314,0.37226926393621773,1.2944798190383338,0.4695645385830807,0.5304354614169193,5.813953488372093
NSE_EQ|INE101A01026,M&M,2025-06-20T00:00:00.000000,3184.4,0.06229411480325433,0.06653741830383826,0.14283201968293524,0.43613550338038715,1.1588638323231104,1.2102923483340766,-0.21029234833407662,4.651162790697675
NSE_EQ|INE158A01026,HEROMOTOCO,2025-06-20T00:00:00.000000,4338.5,0.06256845129988635,0.07320505075052468,0.13042108564235835,0.47974183769227324,0.7412470325364166,0.5562659794452316,0.4437340205547684,2.9069767441860463
NSE_EQ|INE348L01012,MASFIN,2025-06-20T00:00:00.000000,289.9,0.06277812379547934,0.08435590971468124,0.12243039733680791,0.5127658258167354,0.6768755119591807,0.32205899529341664,0.6779410047065834,0.0
NSE_EQ|INE02L001032,BOROSCI,2025-06-20T00:00:00.000000,138.42,0.06303935916640994,0.10282474481303142,0.17141664689908068,0.36775517609747405,0.8964375725364917,0.26137728339286836,0.7386227166071316,5.813953488372093
NSE_EQ|INE152C01025,UYFINCORP,2025-06-20T00:00:00.000000,17.36,0.06338099876988355,0.06856156684199144,0.17552184514117,0.36110034462608925,0.721471033726587,-0.04066539558648562,1.0406653955864855,6.289308176100629
NSE_EQ|INE121J01017,INDUSTOWER,2025-06-20T00:00:00.000000,404.3,0.06339046350540453,0.0627723214068852,0.12113355581790668,0.523310515219217,0.8771638993713213,1.1578522260607367,-0.15785222606073668,8.13953488372093
NSE_EQ|INE115A01026,LICHSGFIN,2025-06-20T00:00:00.000000,594.55,0.06353338657440767,0.07842345664583514,0.12096415610663558,0.5252248981789284,0.6816004561006493,0.2652923475421782,0.7347076524578218,4.651162790697675
NSE_EQ|INE019A01038,JSWSTEEL,2025-06-20T00:00:00.000000,1005.55,0.0636098627379558,0.0636098627379558,0.10680828964552762,0.5955517399357526,1.3766590187427197,0.6395900150291798,0.3604099849708202,7.55813953488372
NSE_EQ|INE976E01023,FOODSIN,2025-06-20T00:00:00.000000,99.53,0.0636664863834678,0.09133798909047719,0.18788100669657845,0.33886600621789853,0.9140164801481169,0.7800478010666109,0.21995219893338913,0.5813953488372093
NSE_EQ|INE211B01039,PHOENIXLTD,2025-06-20T00:00:00.000000,1616.1,0.06367994300443183,0.07641714075401879,0.15021803102530262,0.4239167733047015,0.7058860188596867,0.670567246593202,0.329432753406798,2.9069767441860463
NSE_EQ|INE225C01029,UDAICEMENT,2025-06-20T00:00:00.000000,30.27,0.0637337364358414,0.0794771603355706,0.14048198169685916,0.45367908158763065,0.8931593253974022,0.3135646357519672,0.6864353642480328,2.3255813953488373
NSE_EQ|INE972X01022,VAISHALI,2025-06-20T00:00:00.000000,12.46,0.06394404285520039,0.14002644136363335,0.25108013886345554,0.2546758303729271,0.49285963895908685,0.15929484911181313,0.8407051508881869,1.744186046511628
NSE_EQ|INE0LOJ01019,IKIO,2025-06-20T00:00:00.000000,210.46,0.06417312969023377,0.07633850888493364,0.2267335087530286,0.2830332845072975,0.5933315427787137,-0.06634732750531994,1.06634732750532,4.651162790697675
NSE_EQ|INE435A01051,ANDHRAPAP,2025-06-20T00:00:00.000000,78.76,0.0641779286652158,0.08704859705008136,0.13039096562463098,0.49219612998319967,0.6090100074281667,0.5113839667992195,0.4886160332007805,0.5813953488372093
